x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,y
422.963289,819.849939,6.400800,6.400800,38.100000,1560.966246,0.000000,-0.000000,-0.000000,-0.367688,0.550140,0.734683,387.000000,587.000000,205.000000,1.000000,0.168000,5.952381,0.270962,1.550657,0.659284,2.863415,0.529716,0.000000
191.738482,370.643322,28.854400,5.556232,5.556250,890.787719,0.000000,-0.000009,-0.000009,2.402165,-0.000255,0.000697,674.000000,1019.000000,349.000000,5.193160,0.999997,0.192562,0.215246,1.054414,0.661433,2.919771,0.517804,0.000000
23137.867274,7626.246160,32.435800,32.435800,76.200000,80168.582316,-0.000000,-0.000000,-0.000000,-0.072466,0.000594,-44.712879,178.000000,270.000000,95.000000,1.000000,0.425667,2.349256,0.288615,1.272038,0.659259,2.842105,0.533708,0.000000
2092.252382,2123.876701,88.900000,12.877800,12.877800,14742.974466,0.000000,0.000000,0.000000,-8.658245,-0.003256,-0.001560,173.000000,267.000000,97.000000,6.903353,1.000000,0.144857,0.141915,0.864943,0.647940,2.752577,0.560694,0.000000
11449.629186,9135.446890,21.400232,21.400232,183.083200,83846.599340,0.000000,0.000000,0.000000,-0.000806,0.007185,-78.985537,541.000000,839.000000,303.000000,1.000000,0.116888,8.555197,0.136554,1.101450,0.644815,2.768977,0.560074,0.000000
45018.902153,11531.359887,38.531800,38.506400,101.600000,150746.045267,-0.012700,-0.000000,-0.000000,-0.035734,-0.003524,-60.376955,179.000000,272.000000,95.000000,1.000660,0.379000,2.636783,0.298641,1.238493,0.658088,2.863158,0.530726,0.000000
18825.905845,8834.318292,260.350000,16.497784,14.287500,61367.643780,0.000000,0.000000,0.000000,-6.782262,0.001327,0.004170,209.000000,318.000000,118.000000,15.780907,1.154701,0.054878,0.306773,1.070741,0.657233,2.694915,0.564593,0.000000
272.889944,384.982481,8.940800,8.940800,9.525000,761.408584,0.000000,-0.000000,-0.000000,0.005239,-0.007381,0.786363,227.000000,347.000000,125.000000,1.000000,0.938667,1.065341,0.358401,1.538329,0.654179,2.776000,0.550661,0.000000
5694.935476,3565.600528,23.173645,22.093835,58.737500,30073.288584,-0.000000,1.107595,1.107595,0.000526,0.000803,10.329387,172.000000,259.000000,90.000000,1.048874,0.376145,2.534668,0.189369,1.124478,0.664093,2.877778,0.523256,0.000000
4881.928714,3678.770567,14.287500,14.287500,69.850000,14258.666479,0.000000,0.000000,0.000000,0.576613,-0.669429,5.985011,207.000000,313.000000,112.000000,1.000000,0.204545,4.888889,0.342383,1.672095,0.661342,2.794643,0.541063,0.000000
153.940392,297.304847,19.050000,7.086600,7.086600,956.689092,0.000000,0.000000,0.000000,-2.841290,0.000731,0.000956,115.000000,179.000000,67.000000,2.688172,1.000000,0.372000,0.160910,0.928441,0.642458,2.671642,0.582609,0.000000
2138.645373,1329.308323,12.699975,12.699975,36.512500,5889.077677,0.000000,0.000000,0.000000,-0.001000,0.000474,3.406803,723.000000,1087.000000,367.000000,1.000000,0.347825,2.875006,0.363155,1.221000,0.665133,2.961853,0.507607,0.000000
2871.015792,2785.179723,82.016600,16.992600,16.992600,23682.166572,-0.000000,0.000000,0.000000,-0.188890,-0.000261,-0.002410,144.000000,223.000000,84.000000,4.826607,1.000000,0.207185,0.121231,0.905426,0.645740,2.654762,0.583333,0.000000
6884.904287,3990.947383,24.003000,24.003000,50.800000,29268.116203,0.000000,-0.000000,-0.000000,-0.002152,-0.003362,5.534229,137.000000,207.000000,77.000000,1.000000,0.472500,2.116402,0.235236,1.323764,0.661836,2.688312,0.562044,0.000000
1293.301118,1794.717934,34.600832,14.287500,14.287500,7063.160009,-5.556250,0.000000,0.000000,-6.632695,0.000684,0.001129,167.000000,268.000000,108.000000,2.421756,1.000000,0.412924,0.183105,1.504561,0.623134,2.481481,0.646707,0.000000
4275.288767,2457.318127,19.050000,19.050000,25.400000,9217.723766,0.000000,0.000000,0.000000,0.003865,-0.000851,2.101809,797.000000,1211.000000,418.000000,1.000000,0.750000,1.333333,0.463812,1.846715,0.658134,2.897129,0.524467,0.000000
6890.668353,4110.285352,15.748000,15.748000,134.620000,33385.693278,0.000000,-0.000000,-0.000000,0.000073,-0.002726,-53.199153,174.000000,263.000000,92.000000,1.000000,0.116981,8.548387,0.206396,0.915841,0.661597,2.858696,0.528736,0.000000
30718.354221,8853.338780,65.547875,37.979096,33.337500,82992.008948,18.026063,0.000000,0.000000,10.349928,-0.002942,0.002149,171.000000,262.000000,100.000000,1.725893,1.139230,0.508598,0.370136,1.490266,0.652672,2.620000,0.584795,0.000000
210.611318,461.766673,31.750000,8.813800,8.813800,2466.437494,0.000000,0.000000,0.000000,-3.454374,-0.005998,-0.000599,115.000000,179.000000,68.000000,3.602305,1.000000,0.277600,0.085391,0.724500,0.642458,2.632353,0.591304,0.000000
292.041949,380.895928,16.179800,8.998644,8.998644,1310.168811,0.000000,0.000000,0.000000,-1.805799,0.000191,0.000027,129.000000,198.000000,72.000000,1.798027,1.000000,0.556165,0.222904,1.023451,0.651515,2.750000,0.558140,0.000000
4260.585748,3956.089485,18.244520,18.244520,93.370400,31079.507189,0.000000,0.000000,0.000000,0.216425,-0.585132,-35.981006,312.000000,475.000000,168.000000,1.000000,0.195399,5.117723,0.137087,1.057818,0.656842,2.827381,0.538462,0.000000
2059.819595,1914.923739,19.050000,19.050000,36.512500,13250.477882,-0.000000,-0.000000,-0.000000,-0.001865,-0.001103,11.654268,883.000000,1618.000000,738.000000,1.000000,0.521739,1.916667,0.155452,1.091729,0.545735,2.192412,0.835787,0.000000
17891.658742,5694.890961,30.480000,30.480000,53.594000,49790.456004,0.000000,0.000000,0.000000,0.004342,-0.000500,5.277986,154.000000,234.000000,86.000000,1.000000,0.568720,1.758333,0.359339,1.357180,0.658120,2.720930,0.558442,0.000000
123.849863,322.905829,5.207000,5.207000,14.287500,387.374836,0.000000,-0.000000,-0.000000,-0.004158,0.002170,-2.348886,905.000000,1366.000000,599.000000,1.000000,0.364444,2.743902,0.319716,1.835705,0.662518,2.280467,0.661878,0.000000
291.999772,436.217441,9.474200,9.474200,19.049296,1709.873748,0.000000,0.000000,0.000000,0.002829,-0.001373,-2.679909,174.000000,258.000000,87.000000,1.000000,0.497352,2.010650,0.170773,0.967836,0.674419,2.965517,0.500000,0.000000
999.337784,1089.065499,9.525000,9.525000,29.765625,2700.505063,-0.000000,-0.000000,-0.000000,0.000749,0.002240,3.684015,127.000000,193.000000,72.000000,1.000000,0.320000,3.125000,0.370056,1.655717,0.658031,2.680556,0.566929,0.000000
24616.772832,7616.086549,30.480000,30.480000,78.994000,73387.828474,0.000000,0.000000,0.000000,0.000498,-0.001357,6.778997,174.000000,264.000000,96.000000,1.000000,0.385852,2.591667,0.335434,1.325804,0.659091,2.750000,0.551724,0.000000
29222.805413,10633.951273,224.631250,21.997045,19.050000,94130.314788,0.000000,0.000000,0.000000,-8.804841,0.003197,0.007185,167.000000,255.000000,97.000000,10.211883,1.154701,0.084806,0.310451,1.103165,0.654902,2.628866,0.580838,0.000000
22831.090033,7715.279302,33.096200,33.096200,76.200000,83466.315347,0.000000,-0.000000,-0.000000,0.001489,0.002723,6.457755,124.000000,189.000000,70.000000,1.000000,0.434333,2.302379,0.273537,1.256720,0.656085,2.700000,0.564516,0.000000
29.446888,85.685613,3.505200,3.505200,4.762500,58.514118,-0.000000,-0.000000,-0.000000,-0.000731,0.004724,-0.041093,50.000000,81.000000,35.000000,1.000000,0.736000,1.358696,0.503244,1.876048,0.617284,2.314286,0.700000,0.000000
2266.651536,1409.323347,12.699975,12.699975,39.687500,6401.171387,0.000000,0.000000,0.000000,0.000323,0.000004,2.220571,747.000000,1124.000000,380.000000,1.000000,0.319999,3.125006,0.354099,1.205220,0.664591,2.957895,0.508701,0.000000
279.866044,468.272380,10.989314,11.112500,11.112500,1357.044663,5.494657,0.000000,0.000000,7.084422,-0.000045,0.001263,83.000000,133.000000,53.000000,0.988915,1.000000,1.011210,0.206232,1.273430,0.624060,2.509434,0.638554,0.000000
7153.724042,4756.215310,23.173645,22.093835,84.137500,43077.953873,-0.000000,1.107595,1.107595,0.131741,-0.653295,12.400586,236.000000,355.000000,122.000000,1.048874,0.262592,3.630741,0.166065,1.100801,0.664789,2.909836,0.516949,0.000000
1101.702001,1184.993211,9.525000,9.525000,34.925000,3168.592471,0.000000,-0.000000,-0.000000,0.007605,-0.002020,3.153936,117.000000,185.000000,72.000000,1.000000,0.272727,3.666667,0.347694,1.567354,0.632432,2.569444,0.615385,0.000000
16.861691,80.508519,2.438400,2.438400,9.461500,56.256136,0.000000,0.000000,0.000000,0.001900,0.000245,-2.323485,132.000000,206.000000,78.000000,1.000000,0.257718,3.880208,0.299731,1.545636,0.640777,2.641026,0.590909,0.000000
10150.274921,4441.217724,71.501000,21.702341,19.050000,29560.629804,27.749500,0.000000,0.000000,22.506273,-0.005037,0.008598,243.000000,371.000000,137.000000,3.294622,1.139230,0.266430,0.343371,1.334796,0.654987,2.708029,0.563786,0.000000
9681.425882,4703.157720,30.175200,30.175200,44.450000,40473.622977,0.000000,-0.000000,-0.000000,0.001420,-0.001304,3.753016,144.000000,225.000000,84.000000,1.000000,0.678857,1.473064,0.239203,1.308935,0.640000,2.678571,0.583333,0.000000
4974.681058,2965.903581,22.225000,22.225000,38.481000,19007.714099,0.000000,-0.000000,-0.000000,0.003023,-0.000397,2.970777,109.000000,175.000000,70.000000,1.000000,0.577558,1.731429,0.261719,1.345428,0.622857,2.500000,0.642202,0.000000
2410.184037,2337.639319,13.893800,13.893800,55.016400,10620.238171,0.000000,-0.000000,-0.000000,0.004395,-0.002551,2.587279,192.000000,299.000000,111.000000,1.000000,0.252539,3.959781,0.226943,1.357663,0.642140,2.693694,0.578125,0.000000
2873.037632,2226.112087,17.983200,17.983200,38.100000,12321.368180,0.000000,-0.000000,-0.000000,0.006201,0.001974,4.226320,131.000000,198.000000,74.000000,1.000000,0.472000,2.118644,0.233175,1.314337,0.661616,2.675676,0.564885,0.000000
7361.418132,3975.167337,27.706835,27.706835,51.308000,39387.545984,0.000000,0.000000,0.000000,0.008847,0.001638,-13.235345,150.000000,232.000000,87.000000,1.000000,0.540010,1.851817,0.186897,1.100900,0.646552,2.666667,0.580000,0.000000
1795.356351,1493.811410,12.700000,12.700000,30.559375,4928.921781,0.000000,0.000000,0.000000,-0.000159,0.000174,4.257913,99.000000,150.000000,54.000000,1.000000,0.415584,2.406250,0.364249,1.593402,0.660000,2.777778,0.545455,0.000000
492.792784,573.110455,7.999648,7.999649,22.500000,1439.873480,0.000000,0.000000,0.000000,-0.000183,0.000460,1.215840,672.000000,1011.000000,342.000000,1.000000,0.355540,2.812624,0.342247,1.351744,0.664688,2.956140,0.508929,0.000000
14680.636231,8354.699382,23.173645,22.093835,122.237500,62584.951807,-0.000000,1.107595,1.107595,-1.238154,-0.697897,7.585756,278.000000,418.000000,143.000000,1.048874,0.180745,5.274850,0.234571,1.381998,0.665072,2.923077,0.514388,0.000000
53.078948,160.410615,4.851400,4.851400,9.525000,224.181197,0.000000,0.000000,0.000000,0.002757,0.002603,0.762522,253.000000,386.000000,138.000000,1.000000,0.509333,1.963351,0.236768,1.383384,0.655440,2.797101,0.545455,0.000000
17.507803,75.297259,3.276600,3.276600,7.188200,77.173291,0.000000,-0.000000,-0.000000,0.002267,0.000270,0.530096,112.000000,179.000000,71.000000,1.000000,0.455830,2.193799,0.226864,1.301779,0.625698,2.521127,0.633929,0.000000
1653.073341,1908.253606,15.875000,15.875000,55.562500,14002.618567,-0.000000,-0.000000,-0.000000,0.482071,-0.399611,15.338441,999.000000,1792.000000,796.000000,1.000000,0.285714,3.500000,0.118055,0.946496,0.557478,2.251256,0.796797,0.000000
15884.836179,6273.820598,116.681250,21.997045,19.050000,48894.545178,-0.000000,0.000000,0.000000,-6.921489,0.000087,-0.002377,189.000000,288.000000,108.000000,5.304406,1.154701,0.163265,0.324880,1.204543,0.656250,2.666667,0.571429,0.000000
11628.961549,4892.007427,84.201000,21.702341,19.050000,34811.185712,34.099500,0.000000,0.000000,28.239955,-0.006352,0.005561,227.000000,359.000000,141.000000,3.879812,1.139230,0.226244,0.334058,1.272364,0.632312,2.546099,0.621145,0.000000
84.066926,294.344408,5.003800,5.003800,25.400000,635.965572,0.000000,-0.000000,-0.000000,-0.190641,-0.116312,1.810928,247.000000,381.000000,137.000000,1.000000,0.197000,5.076142,0.132188,1.054125,0.648294,2.781022,0.554656,0.000000
445.522132,462.555843,7.937459,7.937500,20.637500,1300.236497,0.000000,0.000000,0.000000,0.000248,-0.000593,2.204569,489.000000,736.000000,250.000000,0.999995,0.384615,2.600013,0.342647,1.184149,0.664402,2.944000,0.511247,0.000000
81.700564,222.915335,5.410200,5.410200,14.198600,415.596777,0.000000,-0.000000,-0.000000,0.001905,0.001033,1.133712,128.000000,203.000000,79.000000,1.000000,0.381038,2.624413,0.196586,1.218751,0.630542,2.569620,0.617188,0.000000
1421.842302,1611.345620,76.200000,11.125200,11.125200,9431.279730,0.000000,0.000000,0.000000,-7.419399,-0.004339,0.000293,163.000000,251.000000,91.000000,6.849315,1.000000,0.146000,0.150758,0.885719,0.649402,2.758242,0.558282,0.000000
21.757185,107.056580,3.505200,3.505200,12.700000,156.037626,0.000000,-0.000000,-0.000000,0.001931,-0.001920,1.190404,188.000000,291.000000,106.000000,1.000000,0.276000,3.623188,0.139436,1.056634,0.646048,2.745283,0.563830,0.000000
68.388557,174.207546,10.731500,4.762458,4.762500,243.403373,0.000000,-0.000000,-0.000000,1.337728,0.003378,0.000658,585.000000,885.000000,304.000000,2.253353,0.999991,0.443787,0.280968,1.394795,0.661017,2.911184,0.519658,0.000000
377.644919,550.583485,23.799800,7.937488,7.937500,1499.478057,0.000000,-0.000006,-0.000006,2.562956,-0.001458,0.001169,935.000000,1410.000000,479.000000,2.998405,0.999998,0.333511,0.251851,1.248983,0.663121,2.943633,0.512299,0.000000
4225.687442,3269.630334,101.600000,16.510000,16.510000,27694.138187,0.000000,0.000000,0.000000,-10.116293,-0.003264,-0.000336,163.000000,251.000000,91.000000,6.153846,1.000000,0.162500,0.152584,0.901367,0.649402,2.758242,0.558282,0.000000
581.756731,610.653716,11.112500,11.112500,14.287500,1764.329977,-0.000000,-0.000000,-0.000000,-0.001018,-0.000501,5.525445,830.000000,1538.000000,711.000000,1.000000,0.777778,1.285714,0.329732,1.384616,0.539662,2.163150,0.856627,0.000000
155.886052,364.085488,4.762500,5.459967,20.637500,536.638905,0.000000,0.000000,0.000000,0.000276,-0.000490,2.596501,178.000000,274.000000,101.000000,0.872258,0.264565,4.333333,0.290486,1.536425,0.649635,2.712871,0.567416,0.000000
7373.733098,3961.912243,23.173645,22.093835,52.387500,26822.122261,-0.000000,1.107595,1.107595,-0.002452,0.002275,5.925195,133.000000,201.000000,71.000000,1.048874,0.421739,2.260650,0.274912,1.374020,0.661692,2.830986,0.533835,0.000000
111.337417,236.131504,4.762500,5.459967,11.112500,288.959413,0.000000,0.000000,0.000000,-0.001454,0.000137,-0.769870,118.000000,184.000000,71.000000,0.872258,0.491336,2.333333,0.385305,1.691483,0.641304,2.591549,0.601695,0.000000
192.079276,324.986664,12.573000,7.848600,7.848600,774.503408,0.000000,0.000000,0.000000,-1.246634,-0.000001,-0.000000,127.000000,192.000000,68.000000,1.601942,1.000000,0.624242,0.248003,1.254962,0.661458,2.823529,0.535433,0.000000
2591.294010,2613.185147,7.950200,7.950200,63.500000,4013.560897,-0.000000,-0.000000,-0.000000,-0.000168,0.000402,-0.110207,504.000000,762.000000,262.000000,1.000000,0.125200,7.987220,0.645635,2.435671,0.661417,2.908397,0.519841,0.000000
12.836970,57.609294,2.946400,2.946400,8.989030,78.036230,0.000000,0.000000,0.000000,-0.000062,0.000900,-2.069369,164.000000,254.000000,95.000000,1.000000,0.327777,3.050852,0.164500,0.934430,0.645669,2.673684,0.579268,0.000000
293.273834,431.268616,9.474200,9.474200,19.049296,1709.873748,0.000000,0.000000,0.000000,-0.001015,-0.000988,-2.672615,170.000000,251.000000,84.000000,1.000000,0.497352,2.010650,0.171518,0.956856,0.677291,2.988095,0.494118,0.000000
184431.275412,27808.279791,53.975000,53.975000,165.100000,480985.937335,0.000000,0.000000,0.000000,0.005364,-0.002863,15.541737,606.000000,959.000000,358.000000,1.000000,0.326923,3.058824,0.383444,1.341073,0.631908,2.678771,0.590759,0.000000
11695.025467,4659.227997,19.050000,19.050000,93.662500,33990.356193,0.000000,0.000000,0.000000,-0.000485,-0.001542,7.419150,610.000000,968.000000,363.000000,1.000000,0.203390,4.916667,0.344069,1.185119,0.630165,2.666667,0.595082,0.000000
9318.746327,5171.576881,27.706835,27.706835,70.358000,54011.634811,0.000000,0.000000,0.000000,0.001438,-0.003208,-21.762197,189.000000,290.000000,106.000000,1.000000,0.393798,2.539373,0.172532,1.108243,0.651724,2.735849,0.560847,0.000000
8.803259,43.519588,5.626100,2.514600,2.514600,35.575036,0.000000,0.000000,0.000000,-0.364930,0.000199,0.000029,107.000000,160.000000,56.000000,2.237374,1.000000,0.446953,0.247456,1.257138,0.668750,2.857143,0.523364,0.000000
4587.993161,2976.154290,14.287500,14.287500,60.325000,12314.302615,-0.000000,-0.000000,-0.000000,-0.005839,0.000417,4.076544,768.000000,1156.000000,442.000000,1.000000,0.236842,4.222222,0.372574,1.543713,0.664360,2.615385,0.575521,0.000000
179.378282,320.626856,7.500000,7.500000,18.633549,1048.137177,0.000000,0.000000,0.000000,-0.001226,0.001483,-3.481865,167.000000,250.000000,86.000000,1.000000,0.402500,2.484473,0.171140,0.954948,0.668000,2.906977,0.514970,0.000000
1531.228417,1706.214208,15.079012,15.079012,48.133000,10944.318567,0.000000,0.000000,0.000000,0.000156,-0.006367,-15.392955,201.000000,308.000000,112.000000,1.000000,0.313278,3.192053,0.139911,1.016225,0.652597,2.750000,0.557214,0.000000
719.586749,994.124093,50.800000,9.779000,9.779000,4857.945132,0.000000,0.000000,0.000000,-5.334113,0.001633,0.000502,158.000000,244.000000,89.000000,5.194805,1.000000,0.192500,0.148126,0.912731,0.647541,2.741573,0.563291,0.000000
2223.826847,2109.662915,19.050000,19.050000,42.862500,15554.908805,-0.000000,-0.000000,-0.000000,0.000659,-0.002839,12.671899,903.000000,1648.000000,748.000000,1.000000,0.444444,2.250000,0.142966,1.056965,0.547937,2.203209,0.828350,0.000000
3385.031613,2394.860867,11.906250,11.906250,71.437500,10126.893862,0.000000,0.000000,0.000000,-0.002764,-0.005147,7.438289,178.000000,269.000000,94.000000,1.000000,0.166667,6.000000,0.334262,1.299532,0.661710,2.861702,0.528090,0.000000
1933.876479,1477.060002,9.525000,9.525000,61.912500,5617.050512,0.000000,0.000000,0.000000,-0.001001,-0.000525,4.659054,603.000000,954.000000,356.000000,1.000000,0.153846,6.500000,0.344287,1.162894,0.632075,2.679775,0.590381,0.000000
17664.134729,7813.643607,34.002719,34.002719,84.937600,98203.569993,-0.000000,-0.000000,-0.000000,0.003236,0.001075,-26.136545,189.000000,289.000000,105.000000,1.000000,0.400326,2.497965,0.179873,1.127119,0.653979,2.752381,0.555556,0.000000
22539.022308,6853.043110,25.400000,25.400000,82.550000,53257.958968,0.000000,0.000000,0.000000,0.000534,0.000352,6.742682,607.000000,963.000000,361.000000,1.000000,0.307692,3.250000,0.423205,1.416298,0.630322,2.667590,0.594728,0.000000
416.028999,519.743259,21.000000,8.500000,8.500000,1517.250014,0.000000,-0.000000,-0.000000,2.843314,0.000179,-0.000337,55.000000,91.000000,40.000000,2.470588,1.000000,0.404762,0.274199,1.210817,0.604396,2.275000,0.727273,0.000000
59732.625427,17249.828363,23.812500,23.812500,290.115625,164505.761629,0.000000,0.000000,0.000000,-0.000115,0.002145,12.177179,100.000000,153.000000,56.000000,1.000000,0.082079,12.183333,0.363104,1.199255,0.653595,2.732143,0.560000,0.000000
7327.064413,4318.403076,22.225000,22.225000,57.531000,28417.473506,0.000000,-0.000000,-0.000000,0.302078,-0.292663,3.095056,208.000000,323.000000,119.000000,1.000000,0.386313,2.588571,0.257837,1.415311,0.643963,2.714286,0.572115,0.000000
4137.188168,2445.108012,19.050000,19.050000,19.050000,6913.292843,0.000000,0.000000,0.000000,-0.006473,0.012004,-0.009151,74.000000,117.000000,47.000000,1.000000,1.000000,1.000000,0.598440,2.245881,0.632479,2.489362,0.635135,0.000000
278.220055,525.112205,31.750000,8.483600,8.483600,2285.094147,0.000000,0.000000,0.000000,-2.546039,-0.003373,-0.004710,116.000000,180.000000,68.000000,3.742515,1.000000,0.267200,0.121754,0.859881,0.644444,2.647059,0.586207,0.000000
53.271308,104.877338,6.946900,5.302813,5.302813,195.345651,0.000000,0.000000,0.000000,-0.707511,-0.000258,0.000101,107.000000,161.000000,59.000000,1.310040,1.000000,0.763335,0.272703,1.030269,0.664596,2.728814,0.551402,0.000000
2171.305879,1470.255923,14.287500,14.287500,30.162500,6157.151457,0.000000,0.000000,0.000000,-0.001569,-0.001643,4.153210,601.000000,952.000000,356.000000,1.000000,0.473684,2.111111,0.352648,1.379193,0.631303,2.674157,0.592346,0.000000
700.047113,793.591338,25.400000,9.524990,9.525000,2304.428429,0.000000,-0.000005,-0.000005,2.393908,-0.003789,0.002449,1105.000000,1665.000000,564.000000,2.666670,0.999999,0.375000,0.303783,1.381131,0.663664,2.952128,0.510407,0.000000
146.348059,390.853561,6.477000,6.477000,25.400000,1065.568845,0.000000,-0.000000,-0.000000,0.005882,-0.001406,2.294140,185.000000,288.000000,106.000000,1.000000,0.255000,3.921569,0.137343,1.053562,0.642361,2.716981,0.572973,0.000000
5600.372120,3253.236340,15.875000,15.875000,77.787500,19603.665974,0.000000,0.000000,0.000000,0.000938,-0.003403,7.225030,203.000000,307.000000,107.000000,1.000000,0.204082,4.900000,0.285680,1.195266,0.661238,2.869159,0.527094,0.000000
198.021941,365.559116,7.518400,7.518400,21.580114,1219.844879,0.000000,-0.000000,-0.000000,-0.002004,0.001975,-4.890426,185.000000,278.000000,96.000000,1.000000,0.348395,2.870307,0.162334,0.959417,0.665468,2.895833,0.518919,0.000000
83894.261874,18888.307241,38.100000,38.100000,152.400000,221225.364290,0.000000,0.000000,0.000000,0.009410,-0.002351,11.232178,117.000000,185.000000,72.000000,1.000000,0.250000,4.000000,0.379225,1.445775,0.632432,2.569444,0.615385,0.000000
24739.600031,8524.544916,148.828125,23.830133,20.637500,73192.833400,0.000000,-0.000000,-0.000000,-7.753208,0.002295,-0.012517,153.000000,233.000000,89.000000,6.245375,1.154701,0.138667,0.338006,1.198980,0.656652,2.617978,0.581699,0.000000
110618.470087,34810.521633,50.800000,58.658788,88.900000,264910.125268,-0.000000,0.000000,0.000000,-0.003564,0.034362,-0.017303,126.000000,197.000000,73.000000,0.866025,0.659829,1.750000,0.417570,2.738667,0.639594,2.698630,0.579365,1.000000
1047.069754,1292.726004,20.637500,23.830133,6.746875,3318.075208,0.000000,-0.000000,-0.000000,0.003768,-0.002356,0.000052,63.000000,101.000000,40.000000,0.866025,3.532025,0.326923,0.315565,1.632617,0.623762,2.525000,0.634921,1.000000
29712.529459,9503.663589,40.639577,38.099154,28.575000,44243.629335,1.270212,0.000000,0.000000,0.293527,-0.000002,-0.000005,750.000000,1130.000000,376.000000,1.066679,1.333304,0.703132,0.671566,2.502088,0.663717,3.005319,0.501333,1.000000
311.210889,444.426338,15.875000,9.525000,3.175000,480.089796,0.000000,-0.000000,-0.000000,-0.331807,0.000615,1.242117,54.000000,84.000000,33.000000,1.666667,3.000000,0.200000,0.648235,1.916834,0.642857,2.545455,0.611111,1.000000
1017.748462,1029.592148,14.287500,8.863542,16.497784,2089.244016,0.000000,0.264583,0.264583,0.009762,0.145361,-0.000224,67.000000,110.000000,45.000000,1.611940,0.537257,1.154701,0.487137,2.024450,0.609091,2.444444,0.671642,1.000000
1000.886712,1310.821060,14.224000,14.224000,12.827000,2595.186592,0.000000,0.000000,0.000000,0.000110,0.000546,-0.889714,320.000000,483.000000,167.000000,1.000000,1.108911,0.901786,0.385670,2.310938,0.662526,2.892216,0.521875,1.000000
1400.575349,1194.553144,18.000000,18.000000,8.000000,2592.000122,0.000000,0.000000,0.000000,0.004304,0.003591,-0.176341,93.000000,141.000000,49.000000,1.000000,2.250000,0.444444,0.540345,1.951884,0.659574,2.877551,0.526882,1.000000
4081.622097,2174.797695,25.400000,15.875000,15.875000,6401.197062,0.000000,0.000000,0.000000,-0.124187,0.000569,0.000353,130.000000,197.000000,67.000000,1.600000,1.000000,0.625000,0.637634,2.054670,0.659898,2.940299,0.515385,1.000000
6655.203472,3544.902386,23.177500,23.177500,25.400000,13644.791602,-0.000000,0.000000,0.000000,-0.000185,0.000801,0.755479,190.000000,321.000000,134.000000,1.000000,0.912500,1.095890,0.487747,2.067464,0.591900,2.395522,0.705263,1.000000
609.804138,843.218601,12.700000,12.700000,8.890000,1433.868144,0.000000,0.000000,0.000000,-0.000875,-0.000032,5.050681,289.000000,438.000000,153.000000,1.000000,1.428571,0.700000,0.425286,2.178319,0.659817,2.862745,0.529412,1.000000
4896.039390,3424.815654,32.537400,32.537400,14.446437,15294.188440,0.000000,-0.000000,-0.000000,0.000541,-0.000602,5.108774,517.000000,801.000000,286.000000,1.000000,2.252279,0.443995,0.320124,1.713452,0.645443,2.800699,0.553191,1.000000
14.680092,77.733387,4.800000,5.542563,1.530000,40.704588,0.000000,0.000000,0.000000,-0.002121,-0.001676,0.141598,56.000000,91.000000,38.000000,0.866025,3.622590,0.318750,0.360650,1.832106,0.615385,2.394737,0.678571,1.000000
1449.131650,1343.613288,28.575000,15.875000,5.953125,2700.505022,0.000000,-0.000000,-0.000000,-0.414127,-0.000821,1.909412,60.000000,93.000000,36.000000,1.800000,2.666667,0.208333,0.536615,1.870691,0.645161,2.583333,0.600000,1.000000
684.231465,1369.067195,15.860634,10.058400,13.208000,2107.106612,0.000000,1.320800,1.320800,0.001423,3.359860,0.000105,228.000000,346.000000,118.000000,1.576855,0.761538,0.832754,0.324726,2.727925,0.658960,2.932203,0.517544,1.000000
2863.549765,2526.336727,12.700000,14.664697,28.575000,5321.855338,-0.000000,0.000000,0.000000,0.002572,0.000413,0.010185,119.000000,187.000000,70.000000,0.866025,0.513200,2.250000,0.538074,2.609346,0.636364,2.671429,0.588235,1.000000
10370.419137,8592.339264,20.637500,23.830133,53.975000,26544.600976,-0.000000,-0.000000,-0.000000,-0.051780,0.135317,-0.011303,191.000000,295.000000,106.000000,0.866025,0.441503,2.615385,0.390679,2.971139,0.647458,2.783019,0.554974,1.000000
306.866490,530.091677,15.875000,18.330871,3.175000,923.933265,0.000000,-0.000000,-0.000000,-0.016309,-0.001701,0.004862,60.000000,97.000000,39.000000,0.866025,5.773502,0.200000,0.332131,1.326535,0.618557,2.487179,0.650000,1.000000
966.852012,1013.988740,17.900000,17.900000,7.990586,2560.263717,0.000000,-0.000000,-0.000000,-0.000756,0.000595,2.323474,545.000000,834.000000,291.000000,1.000000,2.240136,0.446401,0.377638,1.671944,0.653477,2.865979,0.533945,1.000000
2943.938940,2294.118810,18.744263,18.744263,18.237200,6407.592733,0.000000,-0.000000,-0.000000,-0.001289,0.006047,-0.118684,469.000000,719.000000,254.000000,1.000000,1.027804,0.972948,0.459445,2.216469,0.652295,2.830709,0.541578,1.000000
58483.131206,16392.618924,57.150000,65.991136,33.337500,125728.829353,0.000000,0.000000,0.000000,0.003253,0.001336,-0.001375,104.000000,164.000000,62.000000,0.866025,1.979487,0.583333,0.465153,2.081177,0.634146,2.645161,0.596154,1.000000
